model,threshold,repeat_index,payload_bytes,python_wrapper_dumps_ms,cpp_envelope_pack_ms,python_wrapper_loads_ms,cpp_envelope_parse_ms,object_rebuild_ms,tensor_materialization_ms,notes
resnet18,4096,93,11269864,4.652549,0.000000,4.749485,0.000000,4.737647,4.737647,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,94,11269864,4.610954,0.000000,4.616926,0.000000,4.604273,4.604273,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,95,11269864,4.668207,0.000000,4.714790,0.000000,4.703797,4.703797,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,96,11269864,4.645937,0.000000,4.638178,0.000000,4.625167,4.625167,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,97,11269864,4.680246,0.000000,4.751095,0.000000,4.739504,4.739504,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,98,11269864,4.701160,0.000000,4.675035,0.000000,4.662824,4.662824,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,4096,99,11269864,4.646276,0.000000,4.744574,0.000000,4.733268,4.733268,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,0,11269864,4.803697,0.000000,4.794094,0.000000,4.777302,4.777302,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,1,11269864,4.717798,0.000000,4.983718,0.000000,4.969436,4.969436,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,2,11269864,4.774563,0.000000,4.745866,0.000000,4.733371,4.733371,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,3,11269864,4.709861,0.000000,4.811453,0.000000,4.797148,4.797148,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,4,11269864,4.785981,0.000000,4.786220,0.000000,4.771169,4.771169,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,5,11269864,4.698629,0.000000,4.813044,0.000000,4.800003,4.800003,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,6,11269864,4.779438,0.000000,4.710705,0.000000,4.697502,4.697502,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,7,11269864,4.723031,0.000000,4.798809,0.000000,4.785999,4.785999,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,8,11269864,4.764550,0.000000,4.743900,0.000000,4.729762,4.729762,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,9,11269864,4.673636,0.000000,4.787281,0.000000,4.774798,4.774798,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,10,11269864,4.731506,0.000000,4.714794,0.000000,4.701050,4.701050,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,11,11269864,4.664740,0.000000,4.776433,0.000000,4.763410,4.763410,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,12,11269864,4.767476,0.000000,4.709833,0.000000,4.696674,4.696674,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,13,11269864,4.662511,0.000000,4.760561,0.000000,4.746345,4.746345,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,14,11269864,4.764176,0.000000,4.689529,0.000000,4.676678,4.676678,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,15,11269864,4.685604,0.000000,4.754458,0.000000,4.740655,4.740655,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,16,11269864,4.760225,0.000000,4.656180,0.000000,4.642890,4.642890,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,17,11269864,4.692590,0.000000,4.767032,0.000000,4.753756,4.753756,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,18,11269864,4.736627,0.000000,4.633299,0.000000,4.620811,4.620811,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,19,11269864,4.660764,0.000000,4.707744,0.000000,4.694945,4.694945,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,20,11269864,4.741835,0.000000,4.649566,0.000000,4.636289,4.636289,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,21,11269864,4.649885,0.000000,4.745170,0.000000,4.733234,4.733234,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,22,11269864,4.691401,0.000000,4.664459,0.000000,4.652171,4.652171,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,23,11269864,4.659049,0.000000,4.768048,0.000000,4.755920,4.755920,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,24,11269864,4.708257,0.000000,4.696168,0.000000,4.673206,4.673206,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,25,11269864,4.676088,0.000000,4.771264,0.000000,4.757569,4.757569,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,26,11269864,4.774548,0.000000,4.668633,0.000000,4.653717,4.653717,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,27,11269864,4.667502,0.000000,4.740478,0.000000,4.727443,4.727443,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,28,11269864,4.711252,0.000000,4.654861,0.000000,4.641854,4.641854,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,29,11269864,4.642914,0.000000,4.728050,0.000000,4.713020,4.713020,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,30,11269864,4.764047,0.000000,4.627446,0.000000,4.614255,4.614255,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,31,11269864,4.654428,0.000000,4.716733,0.000000,4.704612,4.704612,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,32,11269864,4.731406,0.000000,4.624063,0.000000,4.612269,4.612269,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,33,11269864,4.667006,0.000000,4.714171,0.000000,4.701487,4.701487,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,34,11269864,4.699633,0.000000,4.598008,0.000000,4.585548,4.585548,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,35,11269864,4.638877,0.000000,4.708001,0.000000,4.696044,4.696044,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,36,11269864,4.679759,0.000000,4.659673,0.000000,4.648263,4.648263,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,37,11269864,4.626025,0.000000,4.735514,0.000000,4.723510,4.723510,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,38,11269864,4.679622,0.000000,4.663596,0.000000,4.651234,4.651234,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,39,11269864,4.627438,0.000000,4.769647,0.000000,4.756009,4.756009,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,40,11269864,4.702649,0.000000,4.647953,0.000000,4.634234,4.634234,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,41,11269864,4.714251,0.000000,4.795043,0.000000,4.782436,4.782436,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,42,11269864,4.762304,0.000000,4.696360,0.000000,4.682614,4.682614,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,43,11269864,4.722402,0.000000,4.761319,0.000000,4.748411,4.748411,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,44,11269864,4.771107,0.000000,4.676088,0.000000,4.664270,4.664270,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,45,11269864,4.689302,0.000000,4.740480,0.000000,4.727818,4.727818,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,46,11269864,4.809274,0.000000,4.671365,0.000000,4.658464,4.658464,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,47,11269864,4.679025,0.000000,4.732864,0.000000,4.721325,4.721325,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,48,11269864,4.754284,0.000000,4.640333,0.000000,4.628205,4.628205,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,49,11269864,4.712898,0.000000,4.720298,0.000000,4.707729,4.707729,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,50,11269864,4.737955,0.000000,4.660443,0.000000,4.648234,4.648234,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,51,11269864,4.658123,0.000000,4.748110,0.000000,4.737109,4.737109,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,52,11269864,4.743386,0.000000,4.709280,0.000000,4.696005,4.696005,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,53,11269864,4.675091,0.000000,4.773402,0.000000,4.760616,4.760616,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,54,11269864,4.726419,0.000000,4.673161,0.000000,4.662195,4.662195,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,55,11269864,4.673781,0.000000,4.748289,0.000000,4.735244,4.735244,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,56,11269864,4.714051,0.000000,4.680269,0.000000,4.668502,4.668502,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,57,11269864,4.676113,0.000000,4.717894,0.000000,4.706279,4.706279,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,58,11269864,4.720746,0.000000,4.622733,0.000000,4.611243,4.611243,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,59,11269864,4.677010,0.000000,4.724239,0.000000,4.712326,4.712326,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,60,11269864,4.734709,0.000000,4.644291,0.000000,4.633602,4.633602,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,61,11269864,4.692391,0.000000,4.720322,0.000000,4.708370,4.708370,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,62,11269864,4.715906,0.000000,4.623308,0.000000,4.611815,4.611815,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,63,11269864,4.687191,0.000000,4.700958,0.000000,4.689276,4.689276,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,64,11269864,4.720169,0.000000,4.629924,0.000000,4.617913,4.617913,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,65,11269864,4.648093,0.000000,4.730852,0.000000,4.718951,4.718951,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,66,11269864,4.712239,0.000000,4.649458,0.000000,4.637608,4.637608,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,67,11269864,4.636577,0.000000,4.750114,0.000000,4.736162,4.736162,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,68,11269864,4.735197,0.000000,4.715751,0.000000,4.701974,4.701974,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,69,11269864,4.703285,0.000000,4.769607,0.000000,4.755750,4.755750,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,70,11269864,4.788800,0.000000,4.715265,0.000000,4.703894,4.703894,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,71,11269864,4.701253,0.000000,4.792509,0.000000,4.780225,4.780225,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,72,11269864,4.731690,0.000000,4.674112,0.000000,4.663197,4.663197,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,73,11269864,4.737698,0.000000,4.748053,0.000000,4.736348,4.736348,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,74,11269864,4.806272,0.000000,4.676754,0.000000,4.664578,4.664578,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,75,11269864,4.732213,0.000000,4.719222,0.000000,4.707552,4.707552,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,76,11269864,4.736261,0.000000,4.618137,0.000000,4.606565,4.606565,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,77,11269864,4.676256,0.000000,4.776104,0.000000,4.762982,4.762982,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,78,11269864,4.764815,0.000000,4.757569,0.000000,4.743714,4.743714,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,79,11269864,4.716661,0.000000,4.858704,0.000000,4.845181,4.845181,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,80,11269864,4.775752,0.000000,4.709767,0.000000,4.696929,4.696929,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,81,11269864,4.709332,0.000000,4.794191,0.000000,4.782042,4.782042,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,82,11269864,4.728287,0.000000,4.716317,0.000000,4.703715,4.703715,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,83,11269864,4.687656,0.000000,4.815179,0.000000,4.802981,4.802981,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,84,11269864,4.735816,0.000000,4.670552,0.000000,4.658333,4.658333,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,85,11269864,4.670773,0.000000,4.747196,0.000000,4.735304,4.735304,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
resnet18,2048,86,11269864,4.720356,0.000000,4.650548,0.000000,4.637649,4.637649,current envelope pack/parse is Python wrapper code; no C++ envelope API exists
